millis,Heading / Euler X (degrees Magnetic) [raw],Roll / Euler Y [raw],Pitch / Euler Z [raw],Linear Accel (X) [raw],Linear Accel (Y) [raw],Linear Accel (Z) [raw],Gravity Accel (X) [raw],Gravity Accel (Y) [raw],Gravity Accel (Z) [raw],Heading / Euler X,Roll / Euler Y,Pitch / Euler Z,Linear Accel (X),Linear Accel (Y),Linear Accel (Z),Gravity Accel (X),Gravity Accel (Y),Gravity Accel (Z),# Satellites Tracking,HDOP (Horizontal Dilution of Precision),Latitude,Longitude,Fix Age,Date (UTC),Time (UTC),Date Age,Altitude (meters) [raw],Altitude (meters),Vehicle Heading (degrees True),Vehicle Speed (knots) [raw],Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [raw],Relative Humidity (%),Altitude (meters) [raw]
589323,86.75,-0.88,1.12,-0.01,-0.11,-0.12,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.07,-0.15,-0.19,9.8,3,268,38.21875,-85.753288,5,7/25/2017,3:46:45,925,183.1,183.1,236.37,0.59,0.59,106384,143,8,27.68,100143.94,44.09,98.8
590223,86.75,-0.88,1.12,0,-0.12,-0.15,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.09,-0.15,-0.19,9.8,3,268,38.21875,-85.753288,782,7/25/2017,3:46:45,782,183.1,183.1,234.11,0.65,0.65,106582,144,8,27.68,100146.67,44.11,98.57
591091,86.75,-0.88,1.12,-0.01,-0.12,-0.05,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.06,-0.15,-0.19,9.8,3,268,38.21875,-85.753296,594,7/25/2017,3:46:46,594,183.1,183.1,232.84,0.66,0.66,106880,146,8,27.69,100147.48,44.08,98.5
592052,86.75,-0.88,1.12,0,-0.1,-0.04,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.05,-0.15,-0.19,9.8,3,268,38.21875,-85.753304,681,7/25/2017,3:46:47,681,183.1,183.1,246.74,0.61,0.61,107114,148,8,27.68,100143.53,44.08,98.83
593023,86.75,-0.88,1.12,0,-0.11,-0.09,-0.15,-0.19,9.8,86.75,-0.88,1.12,-0.01,-0.11,-0.05,-0.15,-0.19,9.8,3,268,38.218746,-85.753311,389,7/25/2017,3:46:48,389,183.1,183.1,239.32,0.54,0.54,107582,152,8,27.68,100144.34,44.1,98.76
593932,86.75,-0.88,1.12,-0.02,-0.11,-0.04,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.12,-0.04,-0.15,-0.19,9.8,3,268,38.218746,-85.753311,1299,7/25/2017,3:46:48,1299,183.1,183.1,239.32,0.54,0.54,107582,152,8,27.69,100143.39,44.1,98.84
594842,86.75,-0.88,1.12,0,-0.12,-0.02,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.12,-0.05,-0.15,-0.19,9.8,3,269,38.218746,-85.753319,453,7/25/2017,3:46:50,453,183.1,183.1,240.93,0.46,0.46,107816,154,8,27.7,100146.35,44.09,98.6
595826,86.75,-0.88,1.12,0,-0.11,-0.11,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.12,-0.07,-0.15,-0.19,9.8,3,269,38.218742,-85.753319,319,7/25/2017,3:46:51,319,183.1,183.1,218.77,0.45,0.45,108158,156,8,27.7,100141.3,44.12,99.02
596807,86.75,-0.88,1.12,-0.01,-0.11,-0.09,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.08,-0.15,-0.19,9.8,3,269,38.218739,-85.753319,416,7/25/2017,3:46:52,416,183.1,183.1,208,0.41,0.41,108392,158,8,27.69,100147.31,44.06,98.51
597738,86.75,-0.88,1.12,0,-0.11,-0.02,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.06,-0.15,-0.19,9.8,3,269,38.218739,-85.753319,344,7/25/2017,3:46:53,344,183.1,183.1,208.89,0.27,0.27,108626,160,8,27.69,100144.2,44.07,98.78
601330,86.75,-0.88,1.12,0,-0.09,-0.05,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.04,-0.15,-0.19,9.8,3,269,38.218739,-85.753326,2738,7/25/2017,3:46:54,2936,183.1,183.1,204.12,0.28,0.28,109189,163,10,27.7,100142.66,44.07,98.91
602159,86.75,-0.88,1.12,0,-0.12,-0.17,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.08,-0.15,-0.19,9.8,3,269,38.218739,-85.753326,3567,7/25/2017,3:46:54,3765,183.1,183.1,204.12,0.28,0.28,109252,163,11,27.7,100142.66,44.07,98.91
602678,86.75,-0.88,1.12,0,-0.11,-0.03,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.07,-0.15,-0.19,9.8,3,269,38.218731,-85.753319,303,7/25/2017,3:46:58,303,183.1,183.1,119.68,0.16,0.16,109486,165,11,27.7,100140.89,44.07,99.05
603190,86.75,-0.88,1.12,0,-0.11,-0.03,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.07,-0.15,-0.19,9.8,3,269,38.218731,-85.753319,814,7/25/2017,3:46:58,814,183.1,183.1,119.68,0.16,0.16,109498,165,11,27.7,100144.03,44.08,98.79
603686,86.75,-0.88,1.12,0,-0.1,-0.03,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.12,-0.06,-0.15,-0.19,9.8,3,269,38.218731,-85.753319,303,7/25/2017,3:46:59,303,183.1,183.1,324.49,0.03,0.03,109720,167,11,27.7,100143.06,44.05,98.87
604199,86.75,-0.88,1.12,-0.01,-0.1,-0.03,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.12,-0.06,-0.15,-0.19,9.8,3,269,38.218731,-85.753319,814,7/25/2017,3:46:59,814,183.1,183.1,324.49,0.03,0.03,109740,167,11,27.7,100140.33,44.07,99.1
604702,86.75,-0.88,1.12,-0.01,-0.13,-0.04,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.12,-0.05,-0.15,-0.19,9.8,3,269,38.218735,-85.753319,202,7/25/2017,3:47:00,323,183.1,183.1,316.33,0.09,0.09,110216,170,11,27.7,100146.76,44.05,98.56
605221,86.75,-0.88,1.12,0,-0.1,-0.11,-0.15,-0.19,9.8,86.75,-0.88,1.12,0,-0.11,-0.08,-0.15,-0.19,9.8,3,269,38.218735,-85.753319,479,7/25/2017,3:47:00,479,183.1,183.1,326.57,0.12,0.12,110296,171,11,27.7,100140.74,44.09,99.07
605741,85.38,1.12,1.31,-0.64,0.47,0.27,0.19,-0.22,9.8,85.51,0.49,1.26,-0.26,0.23,-0.14,0.1,-0.22,9.8,3,269,38.218735,-85.753319,997,7/25/2017,3:47:00,997,183.1,183.1,326.57,0.12,0.12,110296,171,11,27.7,100142.66,44.07,98.91
606256,94.94,3.75,3.69,-0.37,-1.93,1.62,0.62,-0.51,9.77,94.71,4.39,5.08,-0.43,-1.67,1.44,0.73,-0.81,9.74,3,269,38.218735,-85.753319,1513,7/25/2017,3:47:00,1513,183.1,183.1,326.57,0.12,0.12,110324,171,11,27.7,100140.33,44.06,99.1
606782,81,-10.19,-2.19,-0.04,-0.21,-0.77,-1.73,0.37,9.64,82.76,-10.63,-2.4,0.25,-0.68,-1.1,-1.8,0.4,9.62,3,269,38.218735,-85.753326,350,7/25/2017,3:47:02,350,183.1,183.1,327.4,0.31,0.31,110530,173,11,27.7,100136.64,44.1,99.41
607301,63.19,-10.5,0.94,-1.05,0.78,-0.05,-1.79,-0.16,9.63,65.34,-10.65,1.6,-0.83,0.6,-0.45,-1.82,-0.26,9.62,3,269,38.218735,-85.753326,872,7/25/2017,3:47:02,872,183.1,183.1,327.4,0.31,0.31,110590,173,11,27.71,100136.47,44.1,99.43
608634,115.12,0.5,10.5,-0.54,1,-0.11,0.07,-1.71,9.65,80,-2.56,10.21,0.28,1.07,0.19,-0.44,-1.74,9.63,3,270,38.218739,-85.753326,189,7/25/2017,3:47:04,1194,183.1,183.1,330.93,0.33,0.33,110843,176,11,27.71,100140.56,44.07,99.08
609149,130.12,-0.44,8.31,-1.1,-1.01,0.74,-0.07,-1.42,9.7,131.75,0.46,7.95,-1.29,-1.54,0.31,0.06,-1.36,9.71,3,270,38.218739,-85.753326,706,7/25/2017,3:47:04,1711,183.1,183.1,330.93,0.33,0.33,110843,176,11,27.72,100144.52,44.09,98.75
609676,119.31,-3.94,14.31,-0.44,0.62,-1.42,-0.67,-2.42,9.47,120.08,-5.49,13.52,0.47,0.78,-1.13,-0.92,-2.28,9.48,3,270,38.218739,-85.753326,296,7/25/2017,3:47:05,296,183.1,183.1,338.98,0.32,0.32,111077,178,11,27.72,100144.52,44.06,98.75
610186,131.75,-3.81,5.25,-0.09,0.26,-0.56,-0.65,-0.89,9.74,129.58,-2.97,6.53,-0.68,0.49,0,-0.53,-1.09,9.72,3,270,38.218739,-85.753326,805,7/25/2017,3:47:05,806,183.1,183.1,338.98,0.32,0.32,111077,178,11,27.72,100142.19,44.07,98.95
610684,150.56,0.38,-3.12,-1.54,-0.87,0.39,0.07,0.54,9.79,149.43,-0.6,-2.38,-1.17,-0.94,-0.31,-0.07,0.43,9.79,3,270,38.218739,-85.753326,15,7/25/2017,3:47:06,136,183.1,183.1,339.42,0.36,0.36,111509,181,11,27.72,100139.87,44.08,99.14
611186,147.81,-6,2.12,1.85,1.33,-1.76,-1.02,-0.36,9.74,148.99,-4.91,1.23,1.58,0.88,-1.35,-0.86,-0.22,9.76,3,270,38.218739,-85.753326,388,7/25/2017,3:47:06,388,183.1,183.1,342.17,0.37,0.37,111653,182,11,27.72,100137.14,44.01,99.37
611709,152.81,-1.5,-0.81,-1.08,-1.44,0.13,-0.29,0.15,9.8,151.78,-0.97,-0.57,-0.75,-1.23,0.4,-0.18,0.1,9.8,3,270,38.218739,-85.753326,913,7/25/2017,3:47:06,913,183.1,183.1,342.17,0.37,0.37,111653,182,11,27.73,100141.61,44.05,98.99
612226,137.62,-11,1.56,-1.38,-1.03,2.51,-1.88,-0.27,9.62,141.07,-8.9,0.34,-2.16,-1.77,1.78,-1.55,-0.08,9.67,3,270,38.218739,-85.753326,1428,7/25/2017,3:47:06,1428,183.1,183.1,342.17,0.37,0.37,111697,182,11,27.73,100142.02,44.06,98.96
612735,119.44,-22.31,-2.56,0.92,-0.82,-1.74,-3.73,0.4,9.06,120.7,-22.8,-4.67,1.11,-0.76,-0.88,-3.8,0.71,9,3,270,38.218742,-85.753326,347,7/25/2017,3:47:08,347,183.1,183.1,339.06,0.39,0.39,111887,184,11,27.73,100136.55,44.09,99.42
613243,105.94,-7,0.31,-0.35,-0.17,-1.57,-1.2,-0.05,9.73,106.54,-8.52,-0.09,-0.34,0.13,-0.63,-1.42,0.01,9.69,3,270,38.218742,-85.753326,856,7/25/2017,3:47:08,856,183.1,183.1,339.06,0.39,0.39,111943,184,11,27.72,100141.23,44.06,99.03
613763,107.44,-14.25,-3.06,0.33,-1.1,-1.31,-2.42,0.51,9.48,108.27,-13.31,-3.34,0.17,-0.66,-0.51,-2.27,0.55,9.51,3,270,38.218746,-85.753326,376,7/25/2017,3:47:09,376,183.1,183.1,338.48,0.48,0.48,112121,186,11,27.73,100141.61,44.07,98.99
614274,92,-15.44,-1.25,-0.48,1.34,0.12,-2.61,0.2,9.44,93.4,-15.55,0,-0.3,1.13,-0.28,-2.63,0.02,9.44,3,270,38.218746,-85.753326,28,7/25/2017,3:47:10,887,183.1,183.1,338.48,0.48,0.48,112221,187,11,27.73,100140.66,44.06,99.07
614783,90.81,-10.81,-1.56,0.12,-0.44,0.5,-1.84,0.27,9.62,90.18,-10.87,-1.58,-0.23,-0.4,-0.04,-1.85,0.27,9.62,3,270,38.218746,-85.753326,406,7/25/2017,3:47:10,406,183.1,183.1,337.09,0.64,0.64,112355,188,11,27.73,100142.02,44.09,98.96
615328,96.12,-8.88,-1.38,-0.41,0.05,-1.06,-1.52,0.24,9.68,94.58,-8.61,-1.96,-0.56,0.51,-0.6,-1.48,0.32,9.68,3,270,38.218761,-85.753334,72,7/25/2017,3:47:11,951,183.1,183.1,337.09,0.64,0.64,112495,189,11,27.73,100141.47,44.11,99.01
615830,104.81,-7.44,-4.94,1.23,0.57,2.79,-1.27,0.84,9.68,102.79,-8.74,-4.9,0.4,0.07,1.01,-1.47,0.83,9.65,3,270,38.218761,-85.753334,334,7/25/2017,3:47:11,334,183.1,183.1,340.1,0.75,0.75,112697,190,11,27.74,100139.14,44.11,99.2
616359,106.5,-3.31,-4.56,-0.07,-0.53,0.3,-0.57,0.76,9.76,106.73,-3.93,-4.65,0.06,-0.37,0.67,-0.66,0.79,9.75,3,270,38.218773,-85.753334,103,7/25/2017,3:47:12,864,183.1,183.1,340.1,0.75,0.75,112865,191,11,27.74,100140.51,44.08,99.09
616875,99.81,-4.06,0,-0.03,0.11,0.22,-0.7,0,9.78,99.86,-4.19,-1.06,-0.29,0.01,-0.1,-0.72,0.17,9.77,3,270,38.218781,-85.753342,242,7/25/2017,3:47:12,242,183.1,183.1,339.62,0.87,0.87,113165,194,11,27.74,100135.82,44.07,99.48
617395,97.19,-4.12,0.5,-0.39,0.08,0.12,-0.71,-0.08,9.78,97.78,-4.03,1.22,-0.5,-0.05,-0.34,-0.69,-0.19,9.77,3,270,38.218781,-85.753342,765,7/25/2017,3:47:12,765,183.1,183.1,339.62,0.87,0.87,113165,194,11,27.74,100146.38,44.07,98.59
617922,95.94,-6.12,-0.75,-0.08,-0.11,0.57,-1.04,0.13,9.74,95.96,-6.06,-0.59,-0.15,-0.23,0.37,-1.03,0.1,9.75,3,270,38.218781,-85.753342,1289,7/25/2017,3:47:12,1289,183.1,183.1,339.62,0.87,0.87,113165,194,11,27.74,100138.96,44.06,99.22
618422,94.69,-7,-2.62,-0.4,-0.01,0,-1.19,0.44,9.72,94.82,-6.91,-2.19,-0.38,0.03,0.06,-1.18,0.38,9.72,3,271,38.218792,-85.753342,24,7/25/2017,3:47:14,24,183.1,183.1,341.93,0.89,0.88,113389,196,11,27.75,100147.56,44.02,98.49
618918,95.06,-7.19,-3.19,0.09,0.05,-0.14,-1.22,0.55,9.71,95.16,-7.31,-3.12,0.04,-0.07,-0.19,-1.24,0.53,9.71,3,271,38.218792,-85.753342,521,7/25/2017,3:47:14,521,183.1,183.1,341.93,0.89,0.89,113399,196,11,27.74,100138.96,44.04,99.22
619419,94.69,-4.38,-2.75,-0.04,-0.2,0.01,-0.74,0.47,9.76,94.8,-4.53,-2.9,0.04,-0.15,0.2,-0.77,0.49,9.76,3,270,38.2188,-85.753342,36,7/25/2017,3:47:15,36,183.1,183.1,344.46,0.9,0.9,113627,198,11,27.74,100140.33,44.13,99.1
619916,93.5,-6.12,-2.56,0.12,-0.12,0.4,-1.05,0.44,9.73,93.39,-6.07,-2.51,0,-0.08,0.15,-1.04,0.43,9.74,3,270,38.2188,-85.753342,534,7/25/2017,3:47:15,534,183.1,183.1,344.46,0.9,0.9,113633,198,11,27.74,100140.33,44.14,99.1
620418,92.94,-7,-3.81,-0.16,-0.08,-0.24,-1.2,0.65,9.71,92.97,-7.02,-3.57,-0.05,-0.01,-0.11,-1.2,0.61,9.71,3,270,38.218807,-85.753342,156,7/25/2017,3:47:16,1035,183.1,183.1,344.46,0.9,0.9,113857,199,11,27.75,100142.91,44.13,98.89
620915,92.62,-7.06,-7.62,-0.05,0.01,-0.07,-1.2,1.3,9.64,92.68,-7.07,-7.26,-0.03,0,-0.02,-1.21,1.24,9.65,3,270,38.218807,-85.753342,414,7/25/2017,3:47:16,414,183.1,183.1,346.86,0.95,0.95,113975,200,11,27.75,100143.88,44.08,98.8
621447,90.81,-6.94,-11.94,-0.01,0.02,-0.02,-1.19,2.01,9.52,91.33,-6.73,-11.36,-0.02,-0.03,-0.07,-1.16,1.93,9.54,3,3633,38.218815,-85.753342,65,7/25/2017,3:47:17,65,183.1,183.1,349.53,0.98,0.97,114213,202,11,27.75,100136.09,44.05,99.46
621945,89.94,-9.62,-7.31,0.34,0.2,-0.81,-1.66,1.14,9.59,89.41,-8.46,-9.07,0.58,0.34,0.08,-1.48,1.47,9.57,3,3633,38.218815,-85.753342,564,7/25/2017,3:47:17,564,183.1,183.1,349.53,0.98,0.98,114213,202,11,27.75,100143.32,44.14,98.85
622444,93.56,-4.75,3.69,0.42,-0.34,0.97,-0.8,-0.63,9.75,92.79,-5.29,3.01,0.14,-0.48,0.44,-0.89,-0.53,9.74,3,3635,38.21883,-85.753342,55,7/25/2017,3:47:18,55,183.1,183.1,355.99,1.05,1.03,114465,204,11,27.76,100138.27,44.1,99.28
622955,89.69,-7.38,5.81,0,0,-0.09,-1.26,-0.98,9.67,90.17,-7.35,5.8,0,0.13,0.09,-1.25,-0.98,9.67,3,3635,38.218842,-85.753342,316,7/25/2017,3:47:18,316,183.1,183.1,0.27,1.11,1.11,114685,206,11,27.76,100138.64,44.11,99.24
623453,83.31,-5.5,-0.75,0.16,0.66,-0.11,-0.94,0.13,9.76,83.99,-5.68,-0.32,0.22,0.49,0.1,-0.97,0.07,9.75,3,3635,38.218842,-85.753342,815,7/25/2017,3:47:18,815,183.1,183.1,0.27,1.11,1.11,114685,206,11,27.76,100144.92,44.06,98.72
623967,81.12,-0.44,-6.44,0.26,-0.63,-0.06,-0.08,1.1,9.74,81.42,-1,-6.02,0.12,-0.37,0.1,-0.16,1.04,9.74,3,3635,38.218842,-85.753342,1327,7/25/2017,3:47:18,1327,183.1,183.1,0.27,1.11,1.11,114685,206,11,27.77,100140.27,44.08,99.11
624463,75.62,-0.38,-16.31,-0.25,0.95,-0.41,-0.05,2.68,9.43,74.99,-0.36,-17.4,-0.15,1.18,-0.26,-0.06,2.89,9.36,3,3637,38.218849,-85.753342,75,7/25/2017,3:47:20,75,183.1,183.1,3.15,1.11,1.11,114919,208,11,27.77,100138.91,44.03,99.22
624962,91.69,-12.12,2.69,0.15,0.05,-0.67,-2.03,-0.51,9.57,91.47,-12.81,0.46,0.25,0.2,-0.9,-2.15,-0.14,9.55,3,3637,38.218849,-85.753342,575,7/25/2017,3:47:20,575,183.1,183.1,3.15,1.11,1.11,114919,208,11,27.77,100139.31,44.13,99.19
625487,92.12,-5.69,7.31,-0.05,0.16,-0.23,-0.98,-1.24,9.67,92.4,-5.31,7.47,0.09,0.14,-0.03,-0.92,-1.27,9.67,3,3638,38.218857,-85.753342,229,7/25/2017,3:47:21,1101,183.1,183.1,3.15,1.11,1.11,115219,209,11,27.78,100141.45,44.18,99.01
625991,92.69,-2.56,2.75,0.02,0.12,0.08,-0.43,-0.43,9.78,92.73,-2.9,3.44,0,0.14,-0.02,-0.48,-0.56,9.77,3,3638,38.218857,-85.753342,497,7/25/2017,3:47:21,497,183.1,183.1,3.36,1.13,1.13,115261,210,11,27.78,100141.45,44.15,99.01
626493,91.31,-3.19,-8.19,0.47,-0.14,0.11,-0.55,1.44,9.68,91.52,-3.3,-7.35,0.39,-0.17,0.09,-0.56,1.28,9.7,3,3639,38.218868,-85.753342,115,7/25/2017,3:47:22,115,183.1,183.1,2.24,1.16,1.16,115495,212,11,27.78,100140.91,44.12,99.05
626991,86.06,-3.94,-7.25,0.44,0.62,-0.69,-0.73,1.28,9.69,86.52,-3.52,-6.73,0.41,0.39,-0.17,-0.62,1.17,9.71,3,3639,38.218868,-85.753342,615,7/25/2017,3:47:22,615,183.1,183.1,2.24,1.16,1.16,115495,212,11,27.78,100145,44.11,98.71
627781,51,-16.81,-5.44,0.52,1.44,-1.4,-2.87,0.92,9.33,54.59,-16.18,-5.02,0.84,1.1,-1,-2.74,0.83,9.37,3,3641,38.21888,-85.753342,341,7/25/2017,3:47:23,342,183.1,183.1,2.08,1.16,1.16,115729,214,11,27.79,100143.09,44.25,98.87
628687,55.19,-6.19,-4,0.76,-1.87,-1.08,-1.06,0.68,9.72,56.13,-6.21,-5.11,0.39,-1.18,-0.78,-1.06,0.86,9.7,3,3642,38.218891,-85.753372,6,7/25/2017,3:47:24,6,183.1,183.1,347.18,1.19,1.15,116173,218,11,27.78,100138.58,44.14,99.25
629606,56.5,-2.94,1.06,0.05,0.71,-1.12,-0.5,-0.19,9.79,57.43,-2.43,1.14,0.34,0.21,-0.97,-0.42,-0.19,9.79,3,3642,38.218891,-85.753372,925,7/25/2017,3:47:24,926,183.1,183.1,347.18,1.19,1.19,116205,218,11,27.78,100145.96,44.01,98.63
630576,60.25,-1.06,5,0.04,0.79,-0.6,-0.19,-0.86,9.76,59.17,-1.06,4.59,0.25,0.47,-0.33,-0.18,-0.78,9.77,3,3644,38.218895,-85.753365,63,7/25/2017,3:47:26,63,183.1,183.1,348.41,1.14,1.16,116551,220,11,27.78,100146.37,44.03,98.59
631437,51.94,3.69,0.12,0.39,0.64,-0.37,0.66,0.01,9.78,53.1,3.18,0.99,0.47,0.5,-0.42,0.55,-0.16,9.78,3,3646,38.218891,-85.753365,5,7/25/2017,3:47:27,5,183.1,183.1,348.44,1.08,1.13,116751,222,11,27.79,100143.09,44.01,98.87
632382,80,-5.06,-4.12,0.91,-1.54,-1.09,-0.86,0.7,9.74,83.53,-4.99,-7.82,0.61,-2.42,0.62,-0.85,1.31,9.65,3,3647,38.218895,-85.753365,118,7/25/2017,3:47:28,950,183.1,183.1,348.44,1.08,1.08,116985,223,11,27.77,100146.52,44.01,98.58
633302,78.75,-9.69,8.56,1.06,0.41,-3.77,-1.65,-1.43,9.55,81.94,-7.96,2.45,0.69,-1.22,-0.95,-1.37,-0.43,9.62,3,3648,38.218895,-85.753357,43,7/25/2017,3:47:29,892,183.1,183.1,348.62,1.07,1.07,117139,225,11,27.77,100142.05,44.01,98.96
634229,72.12,-12.94,-3.69,0.94,0.99,0.5,-2.19,0.62,9.53,72.85,-12.8,-2.61,0.8,0.82,0.03,-2.18,0.44,9.54,3,3648,38.218895,-85.753357,832,7/25/2017,3:47:29,833,183.1,183.1,350.55,1.04,1.04,117313,226,11,27.78,100144.19,44.05,98.78
635158,84.94,-10.44,5.75,1.52,-0.15,-3.4,-1.77,-0.96,9.59,87.19,-9.96,-0.42,0.66,-0.67,0.89,-1.7,0.05,9.61,3,3650,38.218884,-85.753357,399,7/25/2017,3:47:30,399,183.1,183.1,349.8,0.81,0.81,117849,230,11,27.77,100145.15,44.05,98.7
636110,74.25,-16.12,1.19,2.3,5.94,-4.72,-2.72,-0.2,9.41,75.83,-17.74,-2.36,1.78,5.11,-1.28,-2.99,0.38,9.31,3,3650,38.218884,-85.753357,1350,7/25/2017,3:47:30,1350,183.1,183.1,349.8,0.81,0.81,117849,230,11,27.78,100142.27,43.98,98.94
637020,95.88,-8.94,7.69,2.96,6.73,0.28,-1.52,-1.3,9.59,98.06,-9.12,5.15,1.89,2.62,-0.26,-1.55,-0.87,9.62,3,3652,38.218876,-85.753349,645,7/25/2017,3:47:32,645,183.1,183.1,356.82,0.64,0.64,118087,232,11,27.78,100137.77,43.94,99.32
637896,89.56,-21,-0.06,0.96,4.77,0.55,-3.52,0.01,9.15,94.11,-20.44,1.62,2.01,4.08,0.5,-3.43,-0.25,9.15,3,3653,38.218876,-85.753357,520,7/25/2017,3:47:33,520,183.1,183.1,3.01,0.57,0.57,118321,234,11,27.78,100140.5,44.01,99.09
638862,98.38,-5.31,-1.69,0.44,0.43,1.46,-0.91,0.29,9.75,98.55,-5.27,-1.11,0.14,0.01,0.24,-0.91,0.19,9.76,3,3654,38.218884,-85.753365,437,7/25/2017,3:47:34,437,183.1,183.1,358,0.59,0.59,118559,236,11,27.78,100140.5,44.1,99.09
639714,87.81,-6.88,0.31,-0.13,0.26,0.22,-1.16,-0.05,9.73,88.36,-7.21,-0.23,-0.1,0.26,0.07,-1.23,0.04,9.72,3,3656,38.218884,-85.75338,329,7/25/2017,3:47:35,329,183.1,183.1,352.99,0.49,0.49,118797,238,11,27.79,100140.35,44.08,99.1
640639,96.88,3.88,2.88,-0.12,-0.59,0.1,0.67,-0.5,9.77,96.65,5.59,2.95,-0.1,-0.69,0.43,0.95,-0.5,9.74,3,272,38.218906,-85.753395,6,7/25/2017,3:47:36,132,183.1,183.1,343.73,0.59,0.57,119221,241,11,27.78,100142.27,44.02,98.94
641599,83.75,-6.69,8.31,-0.18,-0.88,-1.02,-1.13,-1.46,9.63,85.6,-5.59,6.52,-0.37,-0.17,-2.13,-0.95,-1.12,9.68,3,272,38.218906,-85.753395,827,7/25/2017,3:47:36,828,183.1,183.1,339.58,0.73,0.73,119377,242,11,27.79,100145.81,43.98,98.64
642445,76.62,-11.81,9.88,0.47,-0.87,0,-2,-1.65,9.45,77.21,-11.56,9.81,0.33,-0.85,-0.15,-1.97,-1.64,9.46,3,272,38.21891,-85.753395,68,7/25/2017,3:47:38,68,183.1,183.1,344.46,0.74,0.74,119611,244,11,27.79,100142.09,43.97,98.95
643344,41.19,-13.94,8.06,0.55,2.84,0.74,-2.36,-1.33,9.42,45.45,-14.7,8.67,0.61,2.06,0.81,-2.49,-1.43,9.37,3,272,38.218918,-85.753403,82,7/25/2017,3:47:39,968,183.1,183.1,344.46,0.74,0.74,119763,245,11,27.79,100140.73,44.02,99.07
644204,42.12,-10.69,1.19,0.42,-0.02,-0.35,-1.81,-0.2,9.63,41.66,-10.23,1.34,0.32,-0.02,-0.17,-1.75,-0.22,9.64,3,272,38.218918,-85.753403,805,7/25/2017,3:47:39,805,183.1,183.1,348.11,0.74,0.74,119865,246,11,27.79,100141.72,43.93,98.99
645018,45.5,-8,2,0.04,0.04,-0.25,-1.36,-0.34,9.7,45.34,-8.14,2.3,0.06,0.03,-0.18,-1.39,-0.39,9.69,3,3662,38.218922,-85.753403,627,7/25/2017,3:47:40,627,183.1,183.1,347.72,0.75,0.75,120083,248,11,27.79,100141.14,43.93,99.03
645958,42.81,-6.56,3.81,0.01,-0.65,-0.22,-1.12,-0.65,9.71,44.58,-6.37,3.26,0.03,-0.72,0.05,-1.09,-0.56,9.72,3,3663,38.218925,-85.753403,462,7/25/2017,3:47:41,462,183.1,183.1,346.68,0.74,0.74,120429,250,11,27.79,100143.46,43.95,98.84
646892,5.06,-5.06,1.44,-0.42,0.78,-0.57,-0.87,-0.24,9.76,9.05,-5.06,2.61,-0.09,0.92,-0.48,-0.87,-0.44,9.75,3,3665,38.218933,-85.753395,250,7/25/2017,3:47:42,250,183.1,183.1,346.7,0.69,0.69,120905,254,11,27.79,100144.27,43.93,98.77
647822,327.25,-7.62,1,0.01,-0.9,-1.11,-1.3,-0.17,9.71,329.17,-6.74,0.77,0.14,-0.81,-0.93,-1.15,-0.13,9.73,3,3665,38.218933,-85.753395,1180,7/25/2017,3:47:42,1180,183.1,183.1,346.7,0.69,0.69,120905,254,11,27.8,100145.49,43.93,98.67
648774,316.06,-3.94,-4.31,0.85,-1.14,1.75,-0.63,0.77,9.75,319.96,-4.09,-4.96,0.52,-1.37,1.26,-0.69,0.85,9.74,3,3667,38.218933,-85.753395,376,7/25/2017,3:47:44,377,183.1,183.1,345.46,0.65,0.65,121143,256,11,27.8,100141.4,43.93,99.01
649735,251.94,-1.38,-6.5,1.29,-0.93,-0.67,-0.21,1.09,9.74,259.54,-2.27,-7.25,1.32,-1.03,-0.29,-0.38,1.23,9.71,3,3668,38.218929,-85.753395,318,7/25/2017,3:47:45,318,183.1,183.1,340.01,0.56,0.56,121381,258,11,27.8,100142.77,43.89,98.9
650649,202.75,-4.44,-1.25,0.64,0.06,-0.34,-0.75,0.22,9.77,203.46,-3.69,-0.96,0.95,0.03,-0.34,-0.63,0.16,9.78,3,273,38.218925,-85.75341,82,7/25/2017,3:47:46,82,183.1,183.1,323.34,0.54,0.55,121723,260,11,27.81,100146.28,43.9,98.6
