TimeMilliseconds,Heading,Pitch,Roll,Lx,Ly,Lz,Lmag,Gx,Gy,Gz,GpsAltitudeIsValid,GpsAltitudeIsUpdated,GpsAltitudeAge,GpsAltitudeMeters,GpsCourseIsValid,GpsCourseIsUpdated,GpsCourseAge,GpsCourseDeg,GpsDateIsValid,GpsDateIsUpdated,Date Age,GpsTimeIsValid,GpsTimeIsUpdated,GpsTimeAge,Iso8601,HdopIsValid,HdopIsUpdated,HdopAge,HDOP (Horizontal Dilution of Precision),LocationIsVaLid,LocationIsUpdated,Fix Age,LocationLat,LocationLng,LocationRawLatBillionths,LocationRawLngBillionths,SatellitesTrackingIsValid,SatellitesTrackingIsUpdated,SatellitesTrackingAge,GpsSatellitesTrackingValue,GpsSpeedIsValid,GpsSpeedIsUpdated,GpsSpeedAge,Vehicle Speed (knots),Characters Received,Sentences Received,# Checksum Failures,GpsPassedChecksums,Ambient Temperature (*Celcius),Ambient Pressure (Pascal) [filtered],Relative Humidity (%),Altitude (meters) [filtered],Phase
8074889,66.06,2.61,3.56,-0.02,0,-0.01,0.022,-0.44,0.6,9.77,,,,0,,,,,,,53,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.03,28.57,287.59,0
8074911,66.06,2.61,3.56,-0.02,0,-0.02,0.028,-0.44,0.6,9.77,,,,0,,,,,,,74,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.66,28.63,287.63,0
8074935,66.06,2.61,3.56,-0.02,0,0,0.020,-0.44,0.6,9.77,,,,0,,,,,,,101,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.34,28.63,287.65,0
8074959,66.06,2.61,3.56,-0.01,0,-0.02,0.022,-0.44,0.6,9.77,,,,0,,,,,,,123,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.09,28.63,287.67,0
8074983,66.06,2.61,3.56,-0.01,0,0,0.010,-0.44,0.6,9.77,,,,0,,,,,,,150,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.32,28.61,287.66,0
8075010,66.06,2.61,3.56,-0.01,0,-0.01,0.014,-0.44,0.6,9.77,,,,0,,,,,,,173,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.51,28.61,287.64,0
8075033,66.06,2.61,3.56,-0.01,0,0,0.010,-0.44,0.6,9.77,,,,0,,,,,,,200,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.66,28.61,287.63,0
8075060,66.06,2.61,3.56,-0.01,0,-0.01,0.014,-0.44,0.6,9.77,,,,0,,,,,,,224,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.36,28.59,287.57,0
8075082,66.06,2.61,3.56,-0.01,0,0,0.010,-0.44,0.6,9.77,,,,0,,,,,,,246,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.94,28.59,287.52,0
8075108,66.06,2.61,3.56,-0.01,0,-0.01,0.014,-0.44,0.6,9.77,,,,0,,,,,,,273,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97919.41,28.59,287.48,0
8075130,66.06,2.61,3.56,0,0,0,0.000,-0.44,0.6,9.77,,,,0,,,,,,,293,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.85,28.65,287.52,0
8075162,66.06,2.61,3.56,0,-0.01,-0.01,0.014,-0.44,0.6,9.77,,,,0,,,,,,,329,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.4,28.65,287.56,0
8075192,66.06,2.61,3.56,0,-0.01,0,0.010,-0.44,0.6,9.77,,,,0,,,,,,,357,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.34,28.59,287.57,0
8075223,66.06,2.61,3.56,0,-0.01,0,0.010,-0.44,0.6,9.77,,,,0,,,,,,,386,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.3,28.59,287.57,0
8075247,66.06,2.61,3.56,0,-0.01,0,0.010,-0.44,0.6,9.77,,,,0,,,,,,,412,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.27,28.59,287.57,0
8075273,66.06,2.61,3.56,0,-0.01,0,0.010,-0.44,0.6,9.77,,,,0,,,,,,,436,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.92,28.59,287.6,0
8075301,66.06,2.61,3.56,0,-0.01,-0.01,0.014,-0.44,0.6,9.77,,,,0,,,,,,,466,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.63,28.59,287.63,0
8075327,66.06,2.61,3.56,0,-0.01,-0.01,0.014,-0.44,0.6,9.77,,,,0,,,,,,,491,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.4,28.59,287.65,0
8075356,66.06,2.61,3.56,0,-0.01,-0.03,0.032,-0.44,0.6,9.77,,,,0,,,,,,,522,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.21,28.59,287.67,0
8075382,66.06,2.61,3.56,0,-0.01,-0.01,0.014,-0.44,0.6,9.77,,,,0,,,,,,,549,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.05,28.59,287.68,0
8075413,66.06,2.61,3.56,0,-0.01,-0.03,0.032,-0.44,0.6,9.77,,,,0,,,,,,,579,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.49,28.57,287.64,0
8075439,66.06,2.61,3.56,0,0,0.06,0.060,-0.44,0.6,9.77,,,,0,,,,,,,603,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.86,28.57,287.61,1
8075460,66.07,2.6,3.56,-0.23,0.36,5.33,5.347,-0.44,0.6,9.77,,,,0,,,,,,,623,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97918.16,28.57,287.58,1
8075484,66.18,2.57,3.59,-0.17,1.24,9.65,9.731,-0.44,0.6,9.77,,,,0,,,,,,,647,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97923.05,28.63,287.16,1
8075504,66.63,2.56,3.62,-0.12,2.12,13.18,13.350,-0.44,0.61,9.77,,,,0,,,,,,,671,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97927.07,28.63,286.82,1
8075538,67.35,2.55,3.66,0.46,2.79,16.08,16.327,-0.43,0.61,9.77,,,,0,,,,,,,702,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97926.71,28.61,286.85,1
8075563,68.18,2.55,3.69,0.94,3.3,18.45,18.766,-0.43,0.62,9.77,,,,0,,,,,,,729,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97926.41,28.61,286.88,1
8075595,69.35,2.59,3.73,1.43,3.63,20.4,20.770,-0.44,0.62,9.77,,,,0,,,,,,,761,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97926.17,28.61,286.9,1
8075623,70.54,2.72,3.79,1.03,4.01,21.99,22.376,-0.45,0.63,9.77,,,,0,,,,,,,787,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97924.14,28.6,287.07,1
8075647,71.78,2.91,3.92,0.36,4.6,23.29,23.743,-0.47,0.65,9.77,,,,0,,,,,,,812,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97922.48,28.6,287.21,1
8075674,73.1,3.05,4.07,0.1,5.38,24.36,24.947,-0.49,0.67,9.77,,,,0,,,,,,,837,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97921.12,28.6,287.33,1
8075698,74.43,3.13,4.19,0.31,5.74,25.24,25.886,-0.5,0.68,9.77,,,,0,,,,,,,862,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290193,0,61,,40.88,97917.48,28.6,287.64,1
8075728,75.73,3.21,4.26,0.39,5.68,25.95,26.567,-0.51,0.69,9.76,,,,0,,,,,,,891,,,,2017-08-05T23:16:52Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290221,0,61,,40.88,97914.5,28.6,287.9,1
8075752,76.92,3.27,4.33,0.06,5.67,26.54,27.139,-0.52,0.71,9.76,,,,0,,,,,,,918,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290241,0,61,,40.88,97909.97,28.57,288.29,1
8075785,77.99,3.28,4.44,0,6.1,27.02,27.700,-0.53,0.72,9.76,,,,0,,,,,,,949,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290273,0,61,,40.88,97906.26,28.57,288.6,1
8075810,78.99,3.25,4.52,0.02,6.09,27.42,28.088,-0.53,0.73,9.76,,,,0,,,,,,,974,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290297,0,61,,40.88,97903.22,28.57,288.86,1
8075835,79.85,3.19,4.57,-0.03,5.92,27.74,28.365,-0.53,0.74,9.76,,,,0,,,,,,,4,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290321,0,61,,40.88,97897.7,28.6,289.34,1
8075866,80.79,3.08,4.65,-0.11,5.97,28,28.630,-0.52,0.76,9.76,,,,0,,,,,,,38,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97893.19,28.6,289.72,1
8075892,81.69,2.94,4.75,-0.11,6.2,28.22,28.893,-0.51,0.77,9.75,,,,0,,,,,,,65,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97884.88,28.61,290.43,1
8075926,82.6,2.77,4.84,-0.25,6.08,28.4,29.045,-0.49,0.79,9.76,,,,0,,,,,,,96,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97878.07,28.61,291.02,1
8075950,83.52,2.55,4.92,-0.3,6,28.54,29.165,-0.46,0.8,9.76,,,,0,,,,,,,121,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97872.49,28.61,291.49,1
8075980,84.45,2.29,5.02,-0.3,6.18,28.66,29.320,-0.43,0.82,9.76,,,,0,,,,,,,149,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97864.4,28.61,292.19,1
8076004,85.33,2.02,5.11,-0.42,6.2,28.76,29.424,-0.4,0.83,9.76,,,,0,,,,,,,176,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97857.77,28.61,292.76,1
8076033,86.16,1.73,5.19,-0.53,6.09,28.84,29.481,-0.36,0.85,9.76,,,,0,,,,,,,203,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97846.34,28.59,293.73,1
8076062,86.98,1.39,5.28,-0.54,6.13,28.9,29.548,-0.32,0.86,9.76,,,,0,,,,,,,233,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97836.99,28.59,294.53,1
8076090,87.78,1.03,5.37,-0.69,6.16,28.96,29.616,-0.27,0.88,9.76,,,,0,,,,,,,260,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97829.34,28.59,295.19,1
8076119,88.52,0.63,5.47,-0.83,6.07,29,29.640,-0.22,0.89,9.76,,,,0,,,,,,,289,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97817.52,28.59,296.2,1
8076143,89.15,0.23,5.56,-0.86,6.05,29.04,29.676,-0.16,0.9,9.76,,,,0,,,,,,,316,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97807.83,28.59,297.03,1
8076176,89.67,-0.19,5.66,-1.04,6.06,29.07,29.713,-0.1,0.92,9.75,,,,0,,,,,,,346,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97794.6,28.6,298.17,1
8076200,90.05,-0.6,5.76,-1.24,6,29.09,29.728,-0.04,0.94,9.75,,,,0,,,,,,,371,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97783.77,28.6,299.09,1
8076226,90.28,-0.98,5.86,-1.34,5.91,29.12,29.744,0.02,0.95,9.75,,,,0,,,,,,,395,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97774.9,28.6,299.85,1
8076254,90.31,-1.42,6,-1.5,5.85,29.13,29.749,0.09,0.97,9.75,,,,0,,,,,,,426,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97759.99,28.55,301.13,1
8076283,90.17,-1.83,6.15,-1.75,5.73,29.15,29.759,0.15,1,9.75,,,,0,,,,,,,452,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97747.78,28.55,302.18,1
8076311,89.76,-2.25,6.34,-1.9,5.63,29.17,29.769,0.22,1.02,9.74,,,,0,,,,,,,483,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97729.14,28.57,303.78,1
8076340,89.03,-2.66,6.57,-2.11,5.5,29.18,29.769,0.29,1.05,9.74,,,,0,,,,,,,509,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97713.87,28.57,305.09,1
8076364,88.02,-3.04,6.84,-2.41,5.33,29.2,29.780,0.35,1.09,9.73,,,,0,,,,,,,536,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97701.36,28.57,306.16,1
8076396,86.59,-3.39,7.18,-2.61,5.13,29.21,29.772,0.41,1.14,9.72,,,,0,,,,,,,567,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97680.91,28.56,307.91,1
8076421,84.86,-3.69,7.55,-2.87,4.91,29.22,29.768,0.47,1.18,9.71,,,,0,,,,,,,591,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97664.16,28.56,309.35,1
8076450,82.56,-3.95,8.02,-3.2,4.61,29.24,29.774,0.52,1.25,9.7,,,,0,,,,,,,620,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97650.45,28.56,310.53,1
8076475,80.16,-4.14,8.5,-3.42,4.28,29.25,29.759,0.56,1.31,9.69,,,,0,,,,,,,644,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97623.94,28.56,312.8,1
8076504,76.97,-4.29,9.13,-3.6,3.9,29.27,29.747,0.6,1.39,9.67,,,,0,,,,,,,676,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97602.23,28.56,314.66,1
8076531,73.89,-4.4,9.77,-3.8,3.53,29.29,29.746,0.63,1.48,9.66,,,,0,,,,,,,700,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97566.03,28.53,317.77,1
8076555,71.13,-4.5,10.4,-3.99,3.18,29.3,29.741,0.66,1.57,9.64,,,,0,,,,,,,726,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97536.38,28.53,320.32,1
8076588,68.84,-4.67,11.02,-4.17,2.83,29.32,29.750,0.69,1.66,9.62,,,,0,,,,,,,758,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97512.1,28.53,322.4,1
8076613,67.37,-4.92,11.55,-4.42,2.44,29.34,29.771,0.73,1.74,9.61,,,,0,,,,,,,786,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97475.89,28.49,325.52,1
8076646,66.85,-5.31,11.97,-4.78,2.08,29.36,29.819,0.79,1.82,9.59,,,,0,,,,,,,817,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.88,97446.23,28.49,328.06,1
8076672,67.15,-5.82,12.26,-5.12,1.78,29.38,29.876,0.86,1.88,9.57,,,,0,,,,,,,841,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290349,0,61,,40.87,97405.48,28.5,331.57,1
8076700,68.37,-6.49,12.4,-5.57,1.45,29.4,29.958,0.94,1.92,9.55,,,,0,,,,,,,870,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290353,0,61,,40.87,97372.1,28.5,334.44,1
8076725,69.89,-7.17,12.44,-6.01,1.18,29.42,30.051,1.04,1.95,9.53,,,,0,,,,,,,895,,,,2017-08-05T23:16:53Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290377,0,61,,40.87,97344.76,28.5,336.79,1
8076749,71.82,-7.94,12.37,-6.42,0.96,29.43,30.137,1.14,1.97,9.52,,,,0,,,,,,,919,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290401,0,61,,40.88,97315.12,28.45,339.34,1
8076778,73.62,-8.68,12.28,-6.83,0.77,29.45,30.241,1.25,1.97,9.5,,,,0,,,,,,,948,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290429,0,61,,40.88,97290.85,28.45,341.43,1
8076803,75.02,-9.35,12.22,-7.24,0.62,29.46,30.343,1.35,1.98,9.49,,,,0,,,,,,,975,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290453,0,61,,40.88,97270.98,28.45,343.14,1
8076834,75.78,-9.87,12.24,-7.65,0.42,29.48,30.459,1.44,1.99,9.47,,,,0,,,,,,,5,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290481,0,61,,40.87,97243.27,28.39,345.52,1
8076858,75.64,-10.22,12.43,-8.03,0.17,29.5,30.574,1.51,2.02,9.46,,,,0,,,,,,,29,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,97220.59,28.39,347.47,1
8076887,74.64,-10.38,12.77,-8.33,-0.16,29.51,30.664,1.57,2.06,9.44,,,,0,,,,,,,58,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,97186.62,28.37,350.4,1
8076912,72.87,-10.35,13.25,-8.57,-0.55,29.53,30.753,1.6,2.12,9.42,,,,0,,,,,,,86,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,97158.8,28.37,352.79,1
8076939,70.19,-10.11,13.91,-8.73,-1.05,29.55,30.830,1.6,2.19,9.41,,,,0,,,,,,,111,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,97136.01,28.37,354.76,1
8076969,67.11,-9.73,14.63,-8.85,-1.51,29.57,30.903,1.58,2.28,9.39,,,,0,,,,,,,139,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,97093.89,28.3,358.39,1
8076993,64.42,-9.38,15.25,-8.97,-1.85,29.58,30.965,1.56,2.36,9.37,,,,0,,,,,,,166,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,97059.4,28.3,361.36,1
8077024,62.46,-9.14,15.72,-9.05,-2.13,29.6,31.026,1.54,2.43,9.36,,,,0,,,,,,,194,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,97010.14,28.19,365.61,1
8077047,61.5,-9.12,15.97,-9.12,-2.49,29.61,31.083,1.55,2.49,9.34,,,,0,,,,,,,218,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96969.8,28.19,369.09,1
8077076,61.82,-9.38,15.96,-9.42,-2.74,29.62,31.202,1.58,2.51,9.33,,,,0,,,,,,,247,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96936.76,28.19,371.94,1
8077101,63.01,-9.84,15.78,-9.89,-2.88,29.63,31.369,1.62,2.52,9.32,,,,0,,,,,,,274,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96898.16,28.08,375.27,1
8077128,64.62,-10.39,15.49,-10.22,-2.95,29.64,31.491,1.68,2.51,9.32,,,,0,,,,,,,298,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96866.55,28.08,378,1
8077156,66.08,-10.96,15.22,-10.3,-3.04,29.65,31.535,1.75,2.49,9.31,,,,0,,,,,,,328,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96840.67,28.08,380.24,1
8077181,66.81,-11.35,15.1,-10.58,-3.16,29.65,31.639,1.81,2.48,9.3,,,,0,,,,,,,352,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96812.41,27.96,382.68,1
8077209,66.34,-11.47,15.27,-10.89,-3.32,29.66,31.770,1.84,2.5,9.29,,,,0,,,,,,,380,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96789.26,27.96,384.67,1
8077234,65.03,-11.39,15.63,-11.01,-3.56,29.68,31.856,1.85,2.54,9.28,,,,0,,,,,,,404,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96751.13,27.87,387.97,1
8077262,62.13,-10.96,16.37,-10.84,-3.99,29.69,31.858,1.83,2.6,9.26,,,,0,,,,,,,436,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96719.91,27.87,390.67,2
8077292,58.99,-10.42,17.16,-10.67,-4.2,29.71,31.846,1.78,2.69,9.25,,,,0,,,,,,,465,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96694.34,27.87,392.88,2
8077327,55.87,-9.85,17.94,-10.52,-4.33,29.73,31.832,1.72,2.79,9.23,,,,0,,,,,,,497,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96643.12,27.78,397.31,2
8077351,53.56,-9.43,18.5,-10.26,-4.42,29.74,31.769,1.67,2.87,9.21,,,,0,,,,,,,524,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96601.19,27.78,400.94,2
8077378,52.18,-9.22,18.82,-10.04,-4.63,29.76,31.747,1.64,2.94,9.2,,,,0,,,,,,,548,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96542.48,27.64,406.03,2
8077407,51.82,-9.27,18.9,-10,-4.68,29.77,31.751,1.63,2.97,9.19,,,,0,,,,,,,578,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96494.41,27.64,410.19,2
8077432,52.23,-9.5,18.8,-9.99,-4.58,29.78,31.743,1.64,2.99,9.18,,,,0,,,,,,,602,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96455.03,27.64,413.6,2
8077460,53.32,-9.89,18.51,-9.87,-4.37,29.78,31.676,1.67,2.98,9.18,,,,0,,,,,,,632,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96416.16,27.53,416.97,2
8077488,54.72,-10.32,18.1,-9.59,-4.17,29.78,31.563,1.71,2.96,9.18,,,,0,,,,,,,658,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96384.32,27.53,419.73,2
8077516,56.05,-10.65,17.68,-9.27,-3.83,29.77,31.414,1.75,2.93,9.18,,,,0,,,,,,,688,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96354.85,27.44,422.28,2
8077544,57.17,-10.83,17.28,-8.9,-3.33,29.77,31.250,1.78,2.89,9.19,,,,0,,,,,,,716,,,,2017-08-05T23:16:54Z,,,,0,,,,35.487229,-85.95816,,,,,,0,,,,0,1290505,0,61,,40.87,96330.72,27.44,424.37,2
